R,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,T,P
1,3,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,4,4,5,0,0,0,4,4,0,0,4,0,303000200000020000000000200300000,400440000004444400000445000440040
1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,4,0,4,5,0,4,0,4,0,4,4,0,0,0,4,0,4,4,0,4,0,0,0,0,022000000000033002000300000000000,400400004404504040440004044040000
0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,2,0,0,0,4,4,0,0,4,0,4,0,4,4,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,4,4,0,5,4,0,0,200000300000000000030030000200200,044004040440040440040000004405400
0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,5,4,4,0,4,0,0,0,4,0,0,0,0,4,4,0,0,0,4,0,4,0,0,0,0,4,4,0,0,4,4,4,0,002000000000200300000030003000002,544040004000044000404000044004440
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,4,0,0,0,4,4,0,0,4,0,0,0,4,4,0,0,4,0,0,4,4,0,0,5,4,4,0,4,0,4,0,0,0,000000000002002030000020300000300,400044004000440040044005440404000
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,3,0,3,0,0,0,0,4,0,0,0,5,0,4,0,4,4,0,0,4,0,4,0,0,0,4,4,4,0,0,0,4,4,0,0,4,0,4,0,300000000000000020000002020303000,040005040440040400044400044004040
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,0,5,4,4,4,0,0,4,0,0,4,0,4,0,4,4,0,4,0,4,203000000000000200000033200000000,000040400004005444004004040440404
0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,4,0,0,4,0,4,4,0,4,0,0,0,4,4,0,0,0,4,0,0,4,0,4,4,0,0,0,5,0,4,020000200000030000020000003003000,040400404404000440004004044000504
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,5,4,0,0,0,0,0,4,4,4,0,4,0,0,0,4,4,0,0,4,4,0,0,4,4,000000000020200030320000000300000,004000045400000444040004400440044
0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,4,0,4,4,0,0,4,4,0,0,4,4,4,0,5,0,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,003030000000200000000020200000003,404400440044405040440440000000000
0,0,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,4,0,0,0,4,4,0,4,0,5,4,0,4,0,4,4,0,0,4,4,020000200330000000000002000000300,004000040000440004404054040440044
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,4,0,4,4,0,0,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,4,4,0,0,000030000000000202020000000003003,504044004440440000000004400404400
0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,4,0,0,4,0,4,5,0,4,4,0,0,0,4,0,0,0,0,4,4,0,4,000000020033000000000203020000000,440040000044004045044000400004404
1,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,4,0,0,4,4,0,4,4,0,0,4,5,0,300000200200000003000000020003000,440040000000004044404004404400450
0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,4,0,4,0,0,4,4,0,0,4,0,4,0,4,4,0,0,0,4,4,4,4,000000000032300000223000000000000,004000005004040044004040440004444
0,0,0,0,2,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,4,4,4,4,0,4,4,0,4,4,4,4,0,0,0,4,0,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,0,000200330000200000000003020000000,444404404444000400050000040040000
0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,4,4,0,4,0,0,0,0,0,0,4,0,0,4,4,0,4,0,4,0,4,4,5,4,0,4,0,0,4,0,0,0,203030000000000000000003000200200,044040000004004404040445404004000
0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,4,0,4,5,4,0,0,0,0,4,0,0,0,0,4,4,4,0,4,0,4,0,0,0,4,0,4,0,4,0,4,0,0,002030000000000020000003020000300,404540000400004440404000404040400
0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,2,0,0,0,0,4,4,4,4,0,0,4,0,0,5,0,0,0,4,4,0,0,0,4,0,0,0,4,4,4,4,0,0,0,0,0,4,0,000002002000000000300033000020000,444400400500044000400044440000040
0,2,0,0,3,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,0,4,4,0,4,0,4,5,0,4,4,4,0,0,0,0,0,0,0,4,0,0,200300030000203000000200000000000,004000044440440404504440000000400
0,0,0,2,0,0,3,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,4,4,4,0,4,0,0,0,4,4,0,0,4,4,0,0,0,0,4,4,4,0,4,0,0,0,002003000000230200000000000300000,000004544404000440044000044404000
0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,0,4,0,4,4,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,4,5,4,0,4,4,4,0,0,000202000000020000300000303000000,044004044000040000404000454044400
1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,3,0,4,4,4,4,0,0,4,0,4,0,0,0,4,0,4,0,4,4,0,0,0,0,5,0,0,0,4,0,4,0,0,4,300000000020000000003000002200003,044440040400040404400005000404004
1,0,0,2,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,4,4,4,0,0,0,4,0,0,0,4,0,0,4,4,4,0,0,0,4,4,5,4,002000300020200000000030000000300,000004040044400040004004440004454
0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,2,0,0,4,0,4,4,0,0,0,4,0,0,0,4,0,0,4,0,4,0,0,0,0,4,4,0,4,0,4,4,0,4,5,0,0,000000020000300000030300002000200,404400040004004040000440404404500
1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,5,4,0,0,4,0,0,0,4,0,4,0,0,4,0,4,4,4,0,4,4,0,4,0,0,000000002200003300000020000003000,004040005400400040400404440440400
0,0,0,0,0,0,0,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,5,0,0,4,0,4,0,4,0,4,0,4,0,4,4,4,0,4,4,0,0,0,000000320002020000000030003000000,004400040005004040404040444044000
0,3,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,4,0,4,4,5,0,0,0,0,4,4,4,0,0,4,0,0,4,0,0,0,4,0,4,4,0,0,0,4,0,0,4,0,303000200000020000000000200300000,404450000444004004000404400040040
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,0,2,3,0,0,0,0,0,0,4,0,0,4,4,5,4,4,0,0,0,0,0,4,4,4,0,0,0,4,0,0,4,0,4,4,0,0,0,0,4,0,000000020000000003020003002300000,040044544000004440004004044000040
0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,2,0,4,4,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,0,4,0,4,4,0,5,0,0,4,4,0,4,4,000000030000300000020000000203020,440004040000004000404044050044044
1,0,0,0,0,0,2,0,0,2,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,0,0,4,0,4,0,0,4,0,0,4,5,0,0,0,0,4,0,0,4,0,0,4,0,0,4,4,0,0,000002002230000030000000000000003,444400404004004500004004004004400
0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,4,4,0,4,0,4,0,0,4,4,0,0,0,0,0,4,0,4,0,0,4,0,0,4,4,4,5,0,0,0,4,003200000000032000000000300200000,004404040044000004040040044450004
0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,3,0,0,4,0,4,0,0,4,0,4,0,0,0,4,4,0,0,0,0,4,4,0,4,0,4,0,4,0,0,0,4,5,0,4,000000030000200000020000200000330,040400404000440000440404040004504
0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,5,4,4,0,0,4,4,4,0,4,0,4,4,4,0,0,0,4,0,020002000000000020000030003300000,000044000000405440044404044400040
0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,4,4,0,0,4,0,0,0,4,0,4,0,0,0,0,4,4,0,4,0,4,0,4,0,0,4,0,0,0,4,0,022000000000033002000300000000000,454400400040400004404040400400040
1,0,0,0,0,0,2,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,0,0,0,4,0,4,0,0,0,4,4,0,4,4,4,4,4,0,4,4,4,0,0,5,0,0,0,0,0,0,0,000002030030000200000000000300200,400004040004404444404440050000000
0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,4,4,0,4,0,4,0,4,0,4,0,0,0,4,0,0,0,0,4,4,4,5,4,4,0,0,0,0,4,0,0,200000300000000000030030000200200,004404040404000400004445440000400
1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,4,4,0,0,4,4,0,4,4,0,0,4,0,4,0,0,4,5,0,0,0,4,0,0,000000000002023200000000033000000,044400000440044044004040045000400
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,3,3,0,0,0,2,0,0,0,5,0,0,0,4,0,0,4,0,0,0,4,0,0,0,4,0,4,0,0,0,0,4,0,4,4,4,4,4,0,4,0,4,000000000000002000300200330002000,500040040004000404000040444440404
1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,4,0,0,0,0,4,4,0,0,0,4,0,0,5,0,4,0,0,4,0,0,4,4,4,4,0,4,0,203020000000000002000030000000300,040404000044000400504004004444040
0,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,4,0,0,0,0,4,4,0,0,4,4,4,0,4,0,0,4,4,0,4,0,4,300000022200000003000300000000000,000004450004000044004440400440404
0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,4,4,0,0,0,0,0,0,5,4,0,0,4,4,0,4,4,0,4,4,020000200000030000020000003003000,000404004040044000000540044044044
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,4,0,4,0,4,0,4,4,0,5,4,4,0,0,0,4,0,0,4,0,4,0,0,000000000020200030320000000300000,440040000040404044054400040040400
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,4,0,0,4,4,0,5,0,0,0,0,0,4,0,4,4,0,0,0,4,4,4,0,0,0,0,0,0,4,0,4,4,4,000000000002002030000020300000300,400440500000404400044400000040444
0,0,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,4,4,4,4,0,0,0,0,0,5,0,4,4,0,4,4,0,4,020000200330000000000002000000300,000040000040440444400000504404404
0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,4,0,4,4,0,4,0,0,0,0,0,4,0,0,4,0,4,4,4,0,0,0,0,0,5,4,0,0,0,0,4,4,4,003030000000200000000020200000003,404404000004004044400000540000444
1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,4,0,0,4,4,4,0,0,4,0,4,4,0,0,4,0,0,0,4,4,0,5,4,0,0,0,0,0,0,0,4,0,200000003000003200000000000003002,440044400404400400044054000000040
0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,5,0,4,0,4,0,0,4,4,0,0,0,0,4,0,4,4,4,4,0,4,000000000032300000223000000000000,040440000000504040044000040444404
0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,4,4,4,0,0,4,0,4,4,0,0,0,0,0,0,4,0,4,4,0,4,4,0,4,0,0,0,0,4,0,5,300000200200000003000000020003000,004440040440000004044044040000405
0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,2,4,4,0,4,4,4,0,4,0,4,0,0,0,4,4,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,0,002000000000200300000030003000002,440444040400044440000000440000050
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,5,4,0,4,0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,4,0,0,0,4,0,4,0,000030000000000202020000000003003,445404040400404000000404040004040
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,3,0,3,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,4,0,4,0,4,4,0,0,4,0,4,0,4,4,4,4,0,0,5,0,0,300000000000000020000002020303000,044400000000404044004040444400500
1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,4,0,4,4,4,4,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,4,4,4,4,4,0,4,0,0,0,203000000000000200000033200000000,040444400500000000044004444404000
0,0,0,0,2,0,0,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,4,0,4,0,4,0,0,4,5,0,0,0,4,4,4,4,0,4,0,000200330000200000000003020000000,000000400004444040400450004444040
0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,2,0,0,0,0,4,0,4,0,0,0,4,4,4,4,0,4,0,0,4,4,0,0,0,0,0,4,0,4,0,4,0,5,0,0,4,0,0,000002002000000000300033000020000,404000444404004400000404040500400
0,0,0,2,0,0,3,0,0,0,0,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,0,4,4,0,4,4,0,0,0,0,4,4,4,0,0,0,4,5,4,0,002003000000230200000000000300000,004004000400404404400004440004540
0,3,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,5,4,0,0,4,4,4,4,0,0,0,4,0,4,4,0,0,4,4,0,0,0,4,0,4,0,303000200000020000000000200300000,040000054004444000404400440004040
0,2,0,0,3,0,0,0,3,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,4,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,4,4,5,4,4,4,0,4,200300030000203000000200000000000,004400040400400000404000044544404
0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,4,0,4,4,0,0,5,0,4,4,0,4,0,4,4,0,0,0,0,4,0,4,0,0,4,000000002200003300000020000003000,000400404044005044040440000404004
1,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,4,4,0,0,0,4,4,0,0,0,4,0,0,4,0,4,0,4,0,4,0,4,4,0,0,0,0,0,0,4,0,4,000202000000020000300000303000000,544000440004004040404044000000404
0,0,0,0,0,0,2,0,3,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,4,0,5,4,4,0,0,0,4,0,0,4,4,4,000002030030000200000000000300200,404000400400004004040544000400444
0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4,4,4,4,4,0,4,4,0,0,4,4,0,0,4,0,0,0,4,5,0,0,0,0,300000000020000000003000002200003,004000400444440440044004000450000
0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,5,4,0,0,4,0,4,4,4,0,0,4,0,0,0,4,0,4,4,003200000000032000000000300200000,040440040000005400404440040004044
1,0,0,2,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,4,0,4,5,0,0,4,0,0,0,4,4,0,4,4,4,0,0,0,0,0,4,4,0,0,4,002000300020200000000030000000300,400040040450040004404440000044004
1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,3,0,0,4,0,4,0,4,0,0,0,0,4,4,0,0,4,0,0,4,4,0,5,0,4,0,4,0,0,4,0,0,4,0,4,0,002030000000000020000003020000300,404040000440040044050404004004040
1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2,0,0,4,0,5,0,4,4,0,0,0,0,4,0,0,4,0,0,0,4,4,0,4,4,0,4,0,0,0,0,4,0,4,0,4,203030000000000000000003000200200,405044000040040004404404000040404
0,0,0,0,0,0,2,0,0,2,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,0,4,0,0,0,0,4,0,0,4,4,0,0,0,4,0,0,0,4,5,0,0,0,4,0,4,4,4,000002002230000030000000000000003,404400400004004400040004500040444
0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,0,4,4,4,4,0,4,4,0,0,4,0,4,4,4,0,0,0,0,0,5,0,0,4,0,4,200000300000000000030030000200200,000004004444044004044400000500404
1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,3,0,0,4,0,4,4,0,4,4,0,0,0,4,0,5,0,0,4,0,4,4,4,4,0,4,0,0,0,0,4,0,0,0,0,000000030000200000020000200000330,040440440004050040444404000040000
1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,4,5,0,0,0,0,0,0,4,4,0,0,0,4,0,4,4,0,0,4,0,0,4,0,0,4,0,4,4,0,0,4,4,020002000000000020000030003300000,450000004400040440040040040440044
0,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,4,0,5,0,4,4,0,0,0,0,4,4,4,0,4,0,4,0,0,4,0,4,0,0,0,0,4,4,020000200000030000020000003003000,000404050440000444040400404000044
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,3,0,0,4,0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,4,4,4,4,0,4,0,5,0,4,0,0,0,0,4,0,4,000000000002002030000020300000300,404404000400000044440405040000404
0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,2,0,0,5,0,0,4,0,4,4,0,0,4,0,4,0,4,4,0,0,4,4,0,4,0,4,4,0,0,4,0,0,0,0,0,0,000000020000300000030300002000200,500404400404044004404044004000000
1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,2,0,4,4,4,4,0,0,4,0,0,4,0,4,5,4,0,4,0,0,0,0,4,0,0,0,4,0,4,0,0,0,0,4,0,000000030000300000020000000203020,444400400404540400004000404000040
0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,4,4,0,0,4,4,0,0,4,0,0,0,4,4,0,0,0,4,5,0,0,0,0,0,4,4,0,4,0,4,0,4,0,300000200200000003000000020003000,440044004000440004500000440404040
1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,4,4,4,0,5,4,0,4,4,0,0,0,4,4,022000000000033002000300000000000,000400000044000400444405404400044
0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,4,0,4,5,4,0,0,0,0,4,0,0,0,4,4,4,0,0,0,4,4,4,0,0,0,0,4,0,4,0,4,0,0,003030000000200000000020200000003,404540000400044400044400004040400
0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,4,4,4,4,0,0,0,0,0,0,0,4,4,0,0,0,4,4,4,5,4,0,0,0,4,0,0,0,0,4,000200200000300000020000000300003,004444400000004400044454000400004
1,0,0,0,0,0,0,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,0,0,4,0,5,4,0,4,0,0,0,4,4,4,0,0,0,0,4,4,0,4,0,0,000000320002020000000030003000000,000444040004054040004440000440400
0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,0,4,0,0,0,0,0,0,0,4,5,4,0,0,0,0,4,0,4,4,0,0,0,0,0,4,0,4,4,4,4,4,200000003000003200000000000003002,404000000045400004044000004044444
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,4,4,4,0,0,4,4,0,0,0,4,4,0,0,0,0,4,5,0,0,4,4,0,0,0,4,4,000030000000000202020000000003003,040000444004400044000045004400044
1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,4,4,0,4,0,0,0,0,0,4,4,0,0,0,0,4,4,0,4,4,0,0,4,4,0,5,203020000000000002000030000000300,400400044040000044000044044004405
1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,0,4,4,4,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,5,4,0,000000000002023200000000033000000,400000440040444404000400040040540
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,3,3,0,0,0,2,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,4,0,4,4,4,0,0,0,4,0,0,0,0,4,4,4,4,4,0,4,0,000000000000002000300200330002000,450000400000404440004000044444040
0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,5,4,0,0,0,0,4,4,4,0,0,0,0,4,4,4,4,4,4,0,4,4,0,0,4,0,0,0,0,0,0,020000030003000000000000000002320,005400004440000444444044004000000
1,0,2,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0,4,4,0,4,4,0,0,4,0,4,0,0,0,0,5,4,4,4,020000200330000000000002000000300,400400000040400440440040400005444
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,0,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,0,4,0,4,4,4,0,0,0,0,0,4,4,4,0,0,0,0,0,0,4,4,0,4,4,0,0,5,0,000000000020200030320000000300000,044004044400000444000000440440050
